query	titles	subject	qlength	slength	Coverage	nident	percentID	evalue	bitscore
IR18.c23f29s40|mar13.P3.MID10.H6VQLNR03F9NWU.HiQual|IR18|Iran_SistanBaluchestan	"Plasmodium falciparum isolate MRC20 EMP1 (var-1719) gene, partial sequence"	gi|90570942|gb|DQ135310.1|	367	366	99.72752044	356	97.268	1.52E-174	621
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate BAK27 EMP1 (var-1847) gene, partial sequence"	gi|90571193|gb|DQ135561.1|	325	325	100	325	100	1.73E-168	601
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate BAK7 EMP1 (var-1847) gene, partial sequence"	gi|90571191|gb|DQ135559.1|	325	325	100	324	99.692	2.24E-167	597
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate PIK19 nonfunctional erythrocyte membrane protein 1 (var-1847) gene, partial sequence"	gi|323394711|gb|HQ733524.1|	325	326	100.3076923	325	99.693	8.05E-167	595
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate PIK10 nonfunctional erythrocyte membrane protein 1 (var-1847) gene, partial sequence"	gi|323394465|gb|HQ733386.1|	325	326	100.3076923	325	99.693	8.05E-167	595
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate BAK12 EMP1 (var-1847) gene, partial sequence"	gi|90571192|gb|DQ135560.1|	325	325	100	324	99.692	8.05E-167	595
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate KIL37 nonfunctional erythrocyte membrane protein 1 (var-1847) gene, partial sequence"	gi|323393369|gb|HQ732806.1|	325	325	100	324	99.692	2.89E-166	593
UG60375.c111f3s4|mar13.P4.MID36.H6VQLNR04JWIEN|UG60375|Uganda_Apac	"Plasmodium falciparum isolate KIL37 nonfunctional erythrocyte membrane protein 1 (var-2631) gene, partial sequence"	gi|323393370|gb|HQ732807.1|	325	325	100	323	99.385	1.35E-164	588
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum strain ITG2F6 clone TAR upsBI_29 erythrocyte membrane protein 1 gene, partial cds"	gi|301517371|gb|HM358638.1|	331	331	100	331	100	8.16E-172	612
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum erythrocyte membrane protein 1 (IT4_var13) gene, complete cds"	gi|124015240|gb|EF158072.1|	331	331	100	331	100	8.16E-172	612
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0122"	gi|78041810|emb|AM116192.1|	331	331	100	331	100	8.16E-172	612
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0121"	gi|78041258|emb|AM115916.1|	331	331	100	331	100	8.16E-172	612
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum from Cape Verde PfEMP1 protein CV6 (var) gene, partial cds"	gi|7109053|gb|AF221762.1|AF221762	331	331	100	330	99.698	3.79E-170	606
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum isolate W2 EMP1 (var-1716) gene, partial sequence"	gi|90570936|gb|DQ135304.1|	331	324	97.88519637	323	99.691	2.95E-166	593
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum isolate AMB47 EMP1 (var-1716) gene, partial sequence"	gi|90570935|gb|DQ135303.1|	331	327	98.79154079	325	99.388	2.95E-166	593
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum partial ORF, serotype PfEMP1, clone FCR3S1.2var58"	gi|18539185|emb|AJ429513.1|	331	315	95.16616314	315	100	6.39E-163	582
UG10602.c41f17s22|mar13.P3.MID20.H6VQLNR03G3YRP.HiQual|UG10602|Uganda_Tororo	"Plasmodium falciparum clone bb PfEMP1 (var) mRNA, partial cds"	gi|14578855|gb|AF275843.1|	331	326	98.48942598	318	97.546	1.08E-155	558
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum isolate MA3_22 var DBLalpha (var) gene, partial cds"	gi|237780838|gb|FJ935851.1|	382	382	100	382	100	0	706
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum isolate MUZ37 EMP1 (var-1736) gene, partial sequence"	gi|90570979|gb|DQ135347.1|	382	382	100	382	100	0	706
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0206"	gi|78041992|emb|AM116283.1|	382	382	100	382	100	0	706
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0205"	gi|78041854|emb|AM116214.1|	382	382	100	382	100	0	706
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0204"	gi|78041304|emb|AM115939.1|	382	382	100	382	100	0	706
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum isolate AME24 EMP1 (var-1736) gene, partial sequence"	gi|90570980|gb|DQ135348.1|	382	382	100	381	99.738	0	701
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1569"	gi|78033240|emb|AM116706.1|	382	382	100	380	99.476	0	695
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum isolate BAK25 EMP1 (var-1736) gene, partial sequence"	gi|90570978|gb|DQ135346.1|	382	376	98.42931937	373	99.202	0	678
UG60189.c96f3s3|mar13.P2.MID31.H6VQLNR02DD5D7|UG60189|Uganda_Apac	"Plasmodium falciparum clone 37E3-2.17 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432420|gb|KC678230.1|	382	377	98.69109948	373	98.939	0	675
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 46E, clone 46E_Contig10"	gi|374252961|emb|HE654303.1|	343	342	99.70845481	342	100	6.51E-178	632
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 1043"	gi|78039210|emb|AM114944.1|	343	343	100	341	99.417	3.92E-175	623
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 1042"	gi|78039208|emb|AM114943.1|	343	343	100	341	99.417	3.92E-175	623
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum isolate NF10 isolate NF36 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19110118|gb|AY054956.1|	343	343	100	337	98.251	1.84E-168	601
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0349"	gi|78032916|emb|AM116544.1|	343	344	100.2915452	336	97.674	3.97E-165	590
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45H, clone 45H_Contig26"	gi|374252959|emb|HE654302.1|	343	342	99.70845481	334	97.661	1.43E-164	588
UG50598.c77f4s7|may13.P2.MID2-4.IAK27MS02JLVNI|UG50598|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0348"	gi|78040668|emb|AM115584.1|	343	344	100.2915452	335	97.384	1.85E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum subclone C3_23 variant surface protein (EMP1) gene, partial cds"	gi|521308694|gb|KC887678.1|	332	332	100	332	100	2.28E-172	614
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum subclone D28_16 variant surface protein (EMP1) gene, partial cds"	gi|521308629|gb|KC887644.1|	332	332	100	332	100	2.28E-172	614
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum subclone d0_17 variant surface protein (EMP1) gene, partial cds"	gi|521308484|gb|KC887570.1|	332	332	100	332	100	2.28E-172	614
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate a54D8f94.14 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252926|gb|EU787815.1|	332	332	100	332	100	2.28E-172	614
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate BAK2 EMP1 (var-1818) gene, partial sequence"	gi|90571112|gb|DQ135480.1|	332	332	100	332	100	2.28E-172	614
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate KIL40 erythrocyte membrane protein 1 (var-2716) gene, partial cds"	gi|323393560|gb|HQ732905.1|	332	331	99.69879518	331	100	8.18E-172	612
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate KIL29 erythrocyte membrane protein 1 (var-1818) gene, partial cds"	gi|323392973|gb|HQ732600.1|	332	331	99.69879518	331	100	8.18E-172	612
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 46H, clone 46H_Contig11"	gi|374253083|emb|HE654364.1|	332	330	99.39759036	330	100	2.94E-171	610
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 44H, clone 44H_Contig5"	gi|374253001|emb|HE654323.1|	332	330	99.39759036	330	100	2.94E-171	610
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum subclone D2_22 variant surface protein (EMP1) gene, partial cds"	gi|521308747|gb|KC887705.1|	332	332	100	331	99.699	1.06E-170	608
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum subclone D7_14 variant surface protein (EMP1) gene, partial cds"	gi|521308548|gb|KC887603.1|	332	332	100	331	99.699	1.06E-170	608
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum clone 1983-14 EMP1 (var) mRNA, partial cds"	gi|387175233|gb|JQ691659.1|	332	325	97.89156627	325	100	1.77E-168	601
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum clone 1914-21 EMP1 (var) gene, exon 1 and partial cds"	gi|387175191|gb|JQ691638.1|	332	325	97.89156627	325	100	1.77E-168	601
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate PH4A4 isolate PH4 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19109839|gb|AY054921.1|	332	328	98.79518072	327	99.695	1.77E-168	601
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum isolate MA2_26 var DBLalpha (var) gene, partial cds"	gi|237780995|gb|FJ935937.1|	332	331	99.69879518	327	98.792	3.83E-165	590
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1037"	gi|78041558|emb|AM116066.1|	332	328	98.79518072	324	98.78	1.78E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1036"	gi|78041556|emb|AM116065.1|	332	328	98.79518072	324	98.78	1.78E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1035"	gi|78041554|emb|AM116064.1|	332	328	98.79518072	324	98.78	1.78E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0336"	gi|78040832|emb|AM115703.1|	332	331	99.69879518	326	98.489	1.78E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0334"	gi|78039198|emb|AM114938.1|	332	331	99.69879518	326	98.489	1.78E-163	584
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1034"	gi|78041552|emb|AM116063.1|	332	328	98.79518072	323	98.476	8.30E-162	579
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1033"	gi|78041550|emb|AM116062.1|	332	328	98.79518072	323	98.476	8.30E-162	579
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0335"	gi|78040830|emb|AM115702.1|	332	331	99.69879518	325	98.187	8.30E-162	579
MRS0695.c6f21s28|may13.P2.MID44-45.IAK27MS02FJ3QI.HiQual|MRS0695|Ghana_Soe	"Plasmodium falciparum clone 78B1-18 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432995|gb|KC678522.1|	332	318	95.78313253	314	98.742	6.46E-158	566
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum isolate S99A14 isolate S99 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19109524|gb|AY054880.1|	355	355	100	355	100	0	656
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0168"	gi|78041568|emb|AM116071.1|	355	355	100	355	100	0	656
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0167"	gi|78041566|emb|AM116070.1|	355	355	100	355	100	0	656
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0166"	gi|78041564|emb|AM116069.1|	355	355	100	355	100	0	656
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0165"	gi|78041562|emb|AM116068.1|	355	355	100	355	100	0	656
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum isolate a60D10m78.14 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252976|gb|EU787840.1|	355	352	99.15492958	350	99.432	4.04E-180	640
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum isolate u60A4r115.12 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252344|gb|EU787524.1|	355	352	99.15492958	350	99.432	4.04E-180	640
UG80637.c13f24s29|may13.P1.MID57-57.IAK27MS01A9UP4.HiQual|UG80637|Uganda_Jinja	"Plasmodium falciparum erythrocyte membrane protein 1 (var) mRNA, partial cds, DBL1alpha region"	gi|39843028|gb|AY462832.1|	355	352	99.15492958	350	99.432	4.04E-180	640
MRS0612.c113f6s7|may13.P2.MID39-39.IAK27MS02HSANT|MRS0612|Ghana_Soe	"Plasmodium falciparum clone 55Jp3 erythrocyte membrane protein (var) mRNA, partial cds"	gi|156027220|gb|DQ519299.1|	353	346	98.01699717	345	99.711	1.87E-178	634
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate PIK10 erythrocyte membrane protein 1 (var-2959) gene, partial cds"	gi|323394466|gb|HQ733387.1|	341	340	99.70674487	340	100	8.37E-177	628
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate KIL46 erythrocyte membrane protein 1 (var-2959) gene, partial cds"	gi|323393852|gb|HQ733056.1|	341	340	99.70674487	340	100	8.37E-177	628
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum EMP1 variant CM2c (var) mRNA, partial cds"	gi|86373969|gb|DQ367096.1|	341	340	99.70674487	340	100	8.37E-177	628
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate 1 from Kenya PfEMP1 protein 1B2 (var) mRNA, partial cds"	gi|7109185|gb|AF221828.1|AF221828	341	340	99.70674487	340	100	8.37E-177	628
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate PIK10 erythrocyte membrane protein 1 (var-4058) gene, partial cds"	gi|323394468|gb|HQ733388.1|	341	340	99.70674487	339	99.706	3.89E-175	623
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate KIL46 erythrocyte membrane protein 1 (var-2847) gene, partial cds"	gi|323393843|gb|HQ733051.1|	341	340	99.70674487	339	99.706	3.89E-175	623
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum partial mRNA for membrane erythrocyte protein 1 (var gene), isolate 8477, clone NT8477"	gi|343766159|emb|FR874897.1|	341	337	98.82697947	326	96.736	8.61E-157	562
MRS0662.c9f20s36|may13.P1.MID41-43.IAK27MS01DGX4O.HiQual|MRS0662|Ghana_Soe	"Plasmodium falciparum isolate PIK10 erythrocyte membrane protein 1 (var-4269) gene, partial cds"	gi|323394431|gb|HQ733369.1|	341	340	99.70674487	328	96.471	8.61E-157	562
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum subclone D7_30 variant surface protein (EMP1) gene, partial cds"	gi|521308564|gb|KC887611.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate PIK10 erythrocyte membrane protein 1 (var-1737) gene, partial cds"	gi|323394461|gb|HQ733384.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate KIL19 erythrocyte membrane protein 1 (var-1737) gene, partial cds"	gi|323392618|gb|HQ732410.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum 3D7 chromosome 12, complete sequence"	gi|254945348|gb|AE014188.3|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate a35D64f110.1 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252726|gb|EU787715.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate BAK13 EMP1 (var-1737) gene, partial sequence"	gi|90570983|gb|DQ135351.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate BAK10 EMP1 (var-1737) gene, partial sequence"	gi|90570982|gb|DQ135350.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate BAK6 EMP1 (var-1737) gene, partial sequence"	gi|90570981|gb|DQ135349.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate AME1 EMP1 (var-1737) gene, partial sequence<>Plasmodium falciparum subclone D2_33 variant surface protein (EMP1) gene, partial cds"	gi|90570985|gb|DQ135353.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum 3D7 erythrocyte membrane protein 1, PfEMP1 (VAR) mRNA, complete cds"	gi|124806686|ref|XM_001350760.1|	358	358	100	358	100	0	662
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate PIK15 erythrocyte membrane protein 1 (var-1737) gene, partial cds"	gi|323394624|gb|HQ733474.1|	358	358	100	357	99.721	0	656
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate Pf106_19 EMP1 (var) gene, partial cds"	gi|81344409|gb|DQ265496.1|	358	358	100	357	99.721	0	656
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate Pf1235_13 EMP1 (var) gene, partial cds"	gi|81344411|gb|DQ265497.1|	358	358	100	356	99.441	0	651
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum clone 32E1b01 erythrocyte membrane protein (var) mRNA, partial cds"	gi|156027056|gb|DQ519207.1|	358	351	98.04469274	349	99.43	1.47E-179	638
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum isolate HB3 EMP1 (var-1737) gene, partial sequence"	gi|90570984|gb|DQ135352.1|	358	352	98.32402235	349	99.148	1.90E-178	634
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum clone 78B1-8 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432991|gb|KC678520.1|	358	351	98.04469274	347	98.86	3.18E-176	627
UG50730.c15f42s58|may13.P2.MID5-7.IAK27MS02JA51H.HiQual|UG50730|Uganda_Kyenjojo	"Plasmodium falciparum clone SD105 erythrocyte membrane protein 1 SD105K (var) gene, partial cds"	gi|5817456|gb|AF127292.1|AF127292	358	334	93.29608939	332	99.401	4.14E-170	606
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0224"	gi|78042152|emb|AM116363.1|	353	352	99.71671388	352	100	0	651
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0223"	gi|78042150|emb|AM116362.1|	353	352	99.71671388	352	100	0	651
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0222"	gi|78040862|emb|AM115718.1|	353	352	99.71671388	352	100	0	651
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 47A, clone 47A_Contig2"	gi|374253085|emb|HE654365.1|	353	351	99.43342776	351	100	0	649
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0220"	gi|78042148|emb|AM116361.1|	353	352	99.71671388	351	99.716	0	645
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0221"	gi|78040860|emb|AM115717.1|	353	352	99.71671388	351	99.716	0	645
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum clone 30J60B erythrocyte membrane protein (var) mRNA, partial cds"	gi|156026909|gb|DQ519123.1|	353	347	98.30028329	342	98.559	2.43E-172	614
UG50698.c29f14s17|may13.P2.MID4-6.IAK27MS02GL51F.HiQual|UG50698|Uganda_Kyenjojo	"Plasmodium falciparum clone 75B1-23 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432933|gb|KC678490.1|	353	344	97.45042493	338	98.256	1.90E-168	601
UG50465.c21f37s44|may13.P1.MID62-2.IAK27MS01DO71D.HiQual|UG50465|Uganda_Kyenjojo	"Plasmodium falciparum isolate Dd2A15 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19108577|gb|AY054762.1|	370	369	99.72972973	368	99.729	0	676
